matchPeriod,minute,eventName,TeamName
1H,4.7776901,Goal,Eibar
1H,4.818253883333333,Goal,Las Palmas
1H,32.6805511,Yellow_Card,Eibar
1H,36.0894806,Yellow_Card,Las Palmas
1H,41.35924826666667,Yellow_Card,Eibar
2H,93.17895368333333,Yellow_Card,Eibar
1H,17.823867616666668,Goal,Real Sociedad
1H,17.862280333333334,Goal,Legan\u00e9s
1H,24.499744516666667,Goal,Real Sociedad
1H,24.541490033333332,Goal,Legan\u00e9s
1H,25.922398966666666,Goal,Legan\u00e9s
1H,25.944354683333334,Goal,Real Sociedad
2H,52.742536333333334,Goal,Legan\u00e9s
2H,52.75604805,Goal,Real Sociedad
2H,66.37112551666667,Yellow_Card,Real Sociedad
2H,76.10314236666666,Yellow_Card,Legan\u00e9s
2H,77.65527901666667,Goal,Real Sociedad
2H,77.70464325,Goal,Legan\u00e9s
2H,84.50661156666666,Yellow_Card,Legan\u00e9s
1H,8.3220354,Goal,Levante
1H,8.35730235,Goal,Barcelona
1H,19.627491216666666,Yellow_Card,Barcelona
1H,21.422274249999997,Yellow_Card,Levante
1H,30.029202516666665,Goal,Levante
1H,30.04800583333333,Goal,Barcelona
1H,36.327906950000006,Yellow_Card,Levante
1H,37.88251101666666,Goal,Barcelona
1H,37.9167504,Goal,Levante
2H,45.57063661666667,Goal,Levante
2H,45.599536316666665,Goal,Barcelona
2H,48.98837465,Goal,Levante
2H,49.024274483333336,Goal,Barcelona
2H,55.3995614,Goal,Levante
2H,55.422768,Goal,Barcelona
2H,58.274582466666665,Goal,Barcelona
2H,58.33532231666666,Goal,Levante
2H,61.98536180000001,Yellow_Card,Levante
2H,63.77564593333334,Goal,Barcelona
2H,63.82546836666667,Goal,Levante
2H,64.96829041666666,Yellow_Card,Barcelona
2H,69.51492628333334,Yellow_Card,Levante
2H,70.18536105,Goal,Barcelona
2H,70.2160632,Goal,Levante
2H,87.26632003333334,Yellow_Card,Levante
2H,87.29875306666666,Yellow_Card,Barcelona
2H,88.31579621666666,Yellow_Card,Barcelona
2H,92.44491723333334,Yellow_Card,Levante
2H,93.10793058333334,Yellow_Card,Barcelona
2H,93.65050871666668,Yellow_Card,Barcelona
1H,11.526475716666665,Goal,Levante
1H,11.571123016666666,Goal,Celta de Vigo
1H,21.3794719,Yellow_Card,Levante
1H,28.515150616666666,Goal,Celta de Vigo
1H,28.527495816666665,Goal,Levante
1H,33.98222113333334,Yellow_Card,Levante
1H,40.70594908333333,Goal,Celta de Vigo
1H,40.72405505,Goal,Levante
2H,47.030491500000004,Goal,Celta de Vigo
2H,47.07204338333334,Goal,Levante
2H,62.34984176666667,Goal,Celta de Vigo
2H,62.38918910000001,Goal,Levante
2H,73.37444443333334,Goal,Levante
2H,73.4040061,Goal,Celta de Vigo
2H,88.30711651666667,Yellow_Card,Celta de Vigo
1H,8.8311896,Goal,Espanyol
1H,8.854588283333333,Goal,Athletic Club
2H,80.57502308333332,Yellow_Card,Espanyol
1H,27.503312349999998,Goal,Sevilla
1H,27.520309716666667,Goal,Deportivo Alav\u00e9s
2H,70.85494611666667,Yellow_Card,Sevilla
2H,74.45066946666668,Yellow_Card,Deportivo Alav\u00e9s
2H,80.81888728333334,Yellow_Card,Sevilla
2H,83.25470974999999,Yellow_Card,Deportivo Alav\u00e9s
1H,34.88510496666667,Yellow_Card,M\u00e1laga
2H,53.28007655,Yellow_Card,M\u00e1laga
2H,72.14576685,Yellow_Card,M\u00e1laga
2H,72.93616841666667,Goal,Getafe
2H,72.97139798333333,Goal,M\u00e1laga
2H,78.33814225,Yellow_Card,Getafe
2H,82.24271863333334,Yellow_Card,M\u00e1laga
1H,41.82318481666667,Yellow_Card,Real Sociedad
1H,42.82629393333333,Yellow_Card,Barcelona
2H,52.394934049999996,Yellow_Card,Real Sociedad
2H,56.376890116666665,Goal,Barcelona
2H,56.4382527,Goal,Real Sociedad
2H,71.5506494,Yellow_Card,Barcelona
2H,74.97861016666667,Yellow_Card,Barcelona
1H,4.654426683333332,Goal,Girona
1H,4.7122937,Goal,Las Palmas
1H,12.265627816666665,Yellow_Card,Girona
1H,13.358380716666666,Goal,Las Palmas
1H,13.394109866666668,Goal,Girona
1H,20.713556583333332,Yellow_Card,Girona
1H,41.638619133333336,Goal,Girona
1H,41.67207663333333,Goal,Las Palmas
2H,58.905949650000004,Yellow_Card,Las Palmas
1H,27.147817233333335,Goal,Valencia
1H,27.178085300000003,Goal,Deportivo La Coru\u00f1a
2H,76.80106141666667,Goal,Valencia
2H,76.83025851666666,Goal,Deportivo La Coru\u00f1a
2H,79.27465914999999,Goal,Deportivo La Coru\u00f1a
2H,79.30745258333333,Goal,Valencia
1H,7.031155466666666,Yellow_Card,Atl\u00e9tico Madrid
1H,21.344609333333334,Yellow_Card,Atl\u00e9tico Madrid
1H,34.30840235,Goal,Eibar
1H,34.33757545,Goal,Atl\u00e9tico Madrid
1H,41.872684183333334,Goal,Atl\u00e9tico Madrid
1H,41.91118535,Goal,Eibar
2H,55.35628316666667,Yellow_Card,Eibar
2H,59.80308221666667,Goal,Atl\u00e9tico Madrid
2H,59.8661891,Goal,Eibar
2H,60.513150333333336,Yellow_Card,Atl\u00e9tico Madrid
2H,64.41284681666666,Yellow_Card,Eibar
2H,69.10701718333333,Goal,Eibar
2H,69.13672515,Goal,Atl\u00e9tico Madrid
2H,70.40650181666666,Yellow_Card,Atl\u00e9tico Madrid
2H,82.59442686666667,Yellow_Card,Atl\u00e9tico Madrid
1H,19.92949068333333,Goal,Real Betis
1H,19.967875716666665,Goal,Legan\u00e9s
1H,22.886239633333332,Yellow_Card,Legan\u00e9s
1H,23.077271900000003,Red_Card,Legan\u00e9s
1H,27.581467516666667,Goal,Legan\u00e9s
1H,27.62664135,Goal,Real Betis
2H,63.69789878333333,Goal,Legan\u00e9s
2H,63.72965906666667,Goal,Real Betis
2H,75.53397891666667,Goal,Real Betis
2H,75.57927741666667,Goal,Legan\u00e9s
2H,78.87318243333334,Goal,Legan\u00e9s
2H,78.88586853333334,Goal,Real Betis
1H,10.206337216666666,Goal,Real Madrid
1H,10.236251650000002,Goal,Villarreal
1H,31.562268416666665,Goal,Real Madrid
1H,31.579741416666664,Goal,Villarreal
2H,47.5488114,Yellow_Card,Real Madrid
2H,70.0302204,Goal,Villarreal
2H,70.09029846666667,Goal,Real Madrid
2H,77.99924983333334,Yellow_Card,Villarreal
2H,78.65049535,Yellow_Card,Villarreal
2H,83.04197636666666,Yellow_Card,Real Madrid
2H,84.76395013333334,Goal,Villarreal
2H,84.79778593333333,Goal,Real Madrid
2H,87.25065218333334,Yellow_Card,Villarreal
2H,88.36213998333332,Yellow_Card,Real Madrid
2H,93.08735768333332,Yellow_Card,Villarreal
1H,11.556615283333334,Goal,Russia
1H,11.584575933333333,Goal,Saudi Arabia
1H,42.20507676666667,Goal,Russia
1H,42.23444011666666,Goal,Saudi Arabia
2H,70.9019893,Goal,Russia
2H,70.92461973333334,Goal,Saudi Arabia
2H,87.34229961666666,Yellow_Card,Russia
2H,90.81209305000002,Goal,Russia
2H,90.8647244,Goal,Saudi Arabia
2H,92.88071866666667,Yellow_Card,Saudi Arabia
2H,93.99063498333334,Goal,Russia
2H,94.05102274999999,Goal,Saudi Arabia
2H,89.0035375,Goal,Uruguay
2H,89.02170788333333,Goal,Egypt
2H,92.07852725,Yellow_Card,Egypt
2H,94.9432046,Yellow_Card,Egypt
2H,46.57190483333333,Goal,Egypt
2H,56.07906383333333,Yellow_Card,Egypt
2H,58.636382866666665,Goal,Russia
2H,58.657160149999996,Goal,Egypt
2H,61.16248205,Goal,Russia
2H,61.194478333333336,Goal,Egypt
2H,72.68047771666667,Goal,Egypt
2H,72.7028668,Goal,Russia
2H,83.42060695,Yellow_Card,Russia
1H,22.245884750000002,Goal,Uruguay
1H,22.257976583333335,Goal,Saudi Arabia
1H,8.2061616,Yellow_Card,Russia
1H,9.484137833333333,Goal,Uruguay
1H,9.515291033333334,Goal,Russia
1H,22.729725766666665,Goal,Russia
1H,27.080618150000003,Yellow_Card,Russia
2H,58.462272066666664,Yellow_Card,Uruguay
2H,89.85216748333335,Goal,Uruguay
2H,89.8623766,Goal,Russia
1H,21.453783050000002,Goal,Egypt
1H,21.52617655,Goal,Saudi Arabia
1H,46.47149256666667,Yellow_Card,Egypt
1H,50.621190283333334,Goal,Saudi Arabia
1H,50.654551133333335,Goal,Egypt
2H,85.6898975,Yellow_Card,Egypt
2H,94.1318067,Goal,Saudi Arabia
2H,94.14109601666667,Goal,Egypt
1H,3.5256065666666663,Goal,Portugal
1H,3.55602935,Goal,Spain
1H,16.775429,Yellow_Card,Spain
1H,23.10122735,Goal,Spain
1H,23.129265516666667,Goal,Portugal
1H,26.923987566666664,Yellow_Card,Portugal
1H,43.67450066666667,Goal,Portugal
1H,43.70089668333333,Goal,Spain
2H,54.06404886666667,Goal,Spain
2H,54.085108649999995,Goal,Portugal
2H,57.37789851666666,Goal,Spain
2H,57.419878383333334,Goal,Portugal
2H,87.04629083333333,Goal,Portugal
2H,87.06431573333333,Goal,Spain
1H,9.219038899999997,Yellow_Card,Iran
1H,33.388580749999996,Yellow_Card,Morocco
2H,46.205662966666665,Yellow_Card,Iran
2H,91.14596126666666,Yellow_Card,Iran
2H,94.18790241666667,Goal,Morocco
1H,3.9728472166666657,Goal,Portugal
1H,4.007345433333334,Goal,Morocco
1H,39.464792683333336,Yellow_Card,Morocco
2H,91.7669266,Yellow_Card,Portugal
2H,53.57093203333333,Goal,Spain
2H,53.624974183333336,Goal,Iran
2H,78.09246468333333,Yellow_Card,Iran
2H,91.07534996666666,Yellow_Card,Iran
1H,32.21689753333333,Yellow_Card,Portugal
1H,44.3434114,Goal,Portugal
1H,44.38394806666667,Goal,Iran
2H,51.03712248333333,Yellow_Card,Iran
2H,53.0843947,Yellow_Card,Iran
2H,63.443511083333334,Yellow_Card,Portugal
2H,79.91471320000001,Yellow_Card,Portugal
2H,92.83853041666666,Goal,Iran
2H,92.87610190000001,Goal,Portugal
2H,97.41349611666666,Yellow_Card,Portugal
1H,13.396386133333333,Goal,Morocco
1H,13.436891083333334,Goal,Spain
1H,18.854810316666665,Goal,Spain
1H,18.88308855,Goal,Morocco
1H,20.974108333333334,Yellow_Card,Morocco
1H,28.437747366666667,Yellow_Card,Morocco
1H,30.224680149999998,Yellow_Card,Morocco
1H,30.563710366666665,Yellow_Card,Morocco
2H,80.60029068333333,Goal,Morocco
2H,80.6363265,Goal,Spain
2H,88.04916096666668,Yellow_Card,Morocco
2H,90.55700685,Goal,Spain
2H,90.5795421,Goal,Morocco
2H,93.42967565000001,Yellow_Card,Morocco
1H,12.3504261,Yellow_Card,Australia
2H,53.92464618333334,Yellow_Card,Australia
2H,57.16682071666666,Goal,France
2H,57.18895105,Goal,Australia
2H,61.278636850000005,Goal,Australia
2H,61.3070915,Goal,France
2H,75.65745823333333,Yellow_Card,France
2H,79.96333821666667,Goal,Australia
2H,86.29129485,Yellow_Card,Australia
1H,37.36170495,Yellow_Card,Peru
2H,58.570188400000006,Goal,Denmark
2H,58.59758283333334,Goal,Peru
2H,85.58221256666667,Yellow_Card,Denmark
2H,92.91545806666667,Yellow_Card,Denmark
1H,15.753186999999999,Yellow_Card,France
1H,22.160507433333333,Yellow_Card,Peru
1H,33.755574366666664,Goal,France
1H,33.79118623333333,Goal,Peru
2H,79.8036735,Yellow_Card,Peru
2H,85.44803631666667,Yellow_Card,France
1H,6.126796933333333,Goal,Denmark
1H,6.147887366666667,Goal,Australia
1H,35.31261095,Yellow_Card,Denmark
1H,37.9261082,Goal,Australia
1H,37.96374936666667,Goal,Denmark
2H,83.93673756666666,Yellow_Card,Denmark
1H,46.9922828,Yellow_Card,Denmark
1H,9.04210455,Yellow_Card,Australia
1H,17.215442916666667,Goal,Peru
1H,17.245064816666666,Goal,Australia
1H,44.03716693333333,Yellow_Card,Peru
2H,49.13276569999999,Goal,Peru
2H,49.16867771666667,Goal,Australia
2H,59.58554966666667,Yellow_Card,Australia
2H,65.55114358333333,Yellow_Card,Australia
2H,78.57044236666667,Yellow_Card,Peru
2H,87.07280358333334,Yellow_Card,Australia
1H,18.678793466666665,Goal,Argentina
1H,18.688762899999997,Goal,Iceland
1H,22.881268816666665,Goal,Iceland
1H,22.922779766666668,Goal,Argentina
1H,29.923191449999997,Yellow_Card,Croatia
1H,31.9105833,Goal,Nigeria
2H,69.05092146666667,Yellow_Card,Nigeria
2H,70.88474453333333,Goal,Croatia
2H,70.92554910000001,Goal,Nigeria
2H,88.513653,Yellow_Card,Croatia
1H,38.59925805,Yellow_Card,Croatia
2H,50.62111995,Yellow_Card,Argentina
2H,52.622505866666664,Goal,Croatia
2H,52.68857816666667,Goal,Argentina
2H,57.776124616666664,Yellow_Card,Croatia
2H,66.60456156666667,Yellow_Card,Croatia
2H,79.95452613333333,Goal,Croatia
2H,79.99094298333333,Goal,Argentina
2H,84.25582441666667,Yellow_Card,Argentina
2H,86.42330226666667,Yellow_Card,Argentina
2H,90.78805141666666,Goal,Croatia
2H,90.82566696666666,Goal,Argentina
2H,93.09075553333334,Yellow_Card,Croatia
1H,43.51126146666666,Yellow_Card,Nigeria
2H,48.38740453333333,Goal,Nigeria
2H,48.41440978333333,Goal,Iceland
2H,74.26594953333333,Goal,Nigeria
2H,74.30776096666666,Goal,Iceland
1H,13.915250566666668,Goal,Argentina
1H,13.933981233333334,Goal,Nigeria
1H,31.422528800000002,Yellow_Card,Nigeria
2H,48.369459,Yellow_Card,Argentina
2H,50.4055108,Goal,Nigeria
2H,50.453256116666665,Goal,Argentina
2H,63.855572200000005,Yellow_Card,Argentina
2H,85.79551181666668,Goal,Argentina
2H,85.82415304999999,Goal,Nigeria
2H,90.42588155,Yellow_Card,Nigeria
2H,93.3588731,Yellow_Card,Argentina
1H,11.046100000000001,Yellow_Card,Croatia
2H,52.540211633333335,Goal,Croatia
2H,52.580169999999995,Goal,Iceland
2H,57.817676649999996,Yellow_Card,Iceland
2H,62.9491164,Yellow_Card,Iceland
2H,75.15943175000001,Goal,Iceland
2H,75.18195075,Goal,Croatia
2H,82.45723951666668,Yellow_Card,Croatia
2H,83.42632828333333,Yellow_Card,Iceland
2H,89.72724318333334,Goal,Croatia
2H,89.75459731666666,Goal,Iceland
1H,19.121679433333334,Goal,Brazil
1H,19.149449166666667,Goal,Switzerland
1H,30.81336318333333,Yellow_Card,Switzerland
2H,46.58949393333333,Yellow_Card,Brazil
2H,49.534556666666674,Goal,Switzerland
2H,49.56653785,Goal,Brazil
2H,64.45913288333333,Yellow_Card,Switzerland
2H,67.19993793333333,Yellow_Card,Switzerland
1H,20.989686116666668,Yellow_Card,Costa Rica
2H,54.93516685,Yellow_Card,Costa Rica
2H,55.957714366666664,Goal,Serbia
2H,56.00205,Goal,Costa Rica
2H,58.777594216666664,Yellow_Card,Serbia
2H,97.1777275,Yellow_Card,Serbia
2H,80.51501346666667,Yellow_Card,Brazil
2H,80.58348465,Yellow_Card,Brazil
2H,83.79240718333334,Yellow_Card,Costa Rica
2H,90.45600521666667,Goal,Brazil
2H,90.49177443333333,Goal,Costa Rica
2H,96.8199987,Goal,Brazil
2H,96.85805015,Goal,Costa Rica
1H,4.8007609166666665,Goal,Serbia
1H,4.8320381,Goal,Switzerland
1H,32.78570371666667,Yellow_Card,Serbia
1H,38.856851633333335,Yellow_Card,Serbia
1H,46.390584383333334,Yellow_Card,Serbia
2H,51.908534599999996,Goal,Switzerland
2H,51.94791446666667,Goal,Serbia
2H,86.88960821666666,Yellow_Card,Serbia
2H,89.61631685,Goal,Switzerland
2H,89.65601955,Goal,Serbia
2H,91.25051521666666,Yellow_Card,Switzerland
1H,31.473587283333337,Yellow_Card,Serbia
1H,35.01925143333334,Goal,Brazil
1H,35.049855083333334,Goal,Serbia
2H,47.85271468333334,Yellow_Card,Serbia
2H,67.33317818333333,Goal,Brazil
2H,67.34899513333333,Goal,Serbia
2H,70.07475821666667,Yellow_Card,Serbia
1H,10.844135916666668,Yellow_Card,Costa Rica
1H,28.678132766666668,Yellow_Card,Costa Rica
1H,30.483291533333333,Goal,Switzerland
1H,30.51112695,Goal,Costa Rica
1H,36.017635266666666,Yellow_Card,Switzerland
2H,55.46265466666667,Goal,Costa Rica
2H,55.48487481666667,Goal,Switzerland
2H,74.44587228333333,Yellow_Card,Switzerland
2H,82.31837011666667,Yellow_Card,Switzerland
2H,87.04499703333332,Goal,Switzerland
2H,87.07497763333333,Goal,Costa Rica
2H,88.66475375,Yellow_Card,Costa Rica
2H,92.94761335,Goal,Switzerland
1H,34.54038986666667,Goal,Mexico
1H,34.569512366666665,Goal,Germany
1H,39.20028835,Yellow_Card,Mexico
2H,82.29673758333334,Yellow_Card,Germany
2H,84.21249903333333,Yellow_Card,Germany
2H,89.38144148333333,Yellow_Card,Mexico
1H,11.863785483333334,Yellow_Card,Korea Republic
2H,54.58330458333333,Yellow_Card,Korea Republic
2H,60.32978815,Yellow_Card,Sweden
2H,64.62284615,Goal,Sweden
2H,64.65550276666666,Goal,Korea Republic
1H,31.791976966666667,Goal,Sweden
1H,31.818434083333333,Goal,Germany
2H,47.48496586666667,Goal,Germany
2H,47.55820788333333,Goal,Sweden
2H,51.83117598333333,Yellow_Card,Sweden
2H,70.15949258333333,Yellow_Card,Germany
2H,94.70771685,Goal,Germany
2H,94.76209976666667,Goal,Sweden
2H,96.27660399999999,Yellow_Card,Sweden
1H,25.418121616666667,Goal,Mexico
1H,25.44448915,Goal,Korea Republic
2H,57.032090000000004,Yellow_Card,Korea Republic
2H,62.47094393333333,Yellow_Card,Korea Republic
2H,65.47560426666666,Goal,Mexico
2H,65.50527133333333,Goal,Korea Republic
2H,71.46279263333332,Yellow_Card,Korea Republic
2H,79.49989393333334,Yellow_Card,Korea Republic
2H,92.15918486666666,Goal,Korea Republic
2H,92.17933948333334,Goal,Mexico
1H,7.99744455,Yellow_Card,Korea Republic
1H,22.35463413333333,Yellow_Card,Korea Republic
2H,47.76097506666667,Yellow_Card,Korea Republic
2H,64.47841526666666,Yellow_Card,Korea Republic
2H,91.13111118333333,Goal,Korea Republic
2H,91.15938201666665,Goal,Germany
2H,95.86003983333333,Goal,Korea Republic
2H,95.89263866666667,Goal,Germany
1H,0.1526804333333331,Yellow_Card,Mexico
1H,24.99723456666667,Yellow_Card,Sweden
2H,49.789695300000005,Goal,Sweden
2H,49.84667895,Goal,Mexico
2H,59.846679300000005,Yellow_Card,Mexico
2H,61.57134376666666,Goal,Sweden
2H,61.6046537,Goal,Mexico
2H,73.60651306666666,Goal,Mexico
2H,84.84525693333333,Yellow_Card,Mexico
2H,87.35493131666666,Yellow_Card,Sweden
1H,13.159138516666667,Yellow_Card,Belgium
1H,17.699164966666668,Yellow_Card,Panama
1H,45.96213035,Yellow_Card,Panama
2H,46.678555083333336,Goal,Belgium
2H,46.712857383333336,Goal,Panama
2H,48.13988596666666,Yellow_Card,Panama
2H,50.251417100000005,Yellow_Card,Panama
2H,56.67048135,Yellow_Card,Panama
2H,58.825627233333336,Yellow_Card,Belgium
2H,68.1899723,Goal,Belgium
2H,68.24434863333333,Goal,Panama
2H,74.68384495000001,Goal,Belgium
2H,74.71670725000001,Goal,Panama
2H,87.68527891666666,Yellow_Card,Belgium
1H,10.564156966666667,Goal,England
1H,10.5925621,Goal,Tunisia
1H,32.695706533333336,Yellow_Card,England
1H,34.752601516666665,Goal,Tunisia
1H,34.81686238333334,Goal,England
2H,90.54482716666666,Goal,England
2H,90.57190263333334,Goal,Tunisia
1H,6.023630150000001,Goal,Belgium
1H,6.0493950000000005,Goal,Tunisia
1H,13.343836833333334,Yellow_Card,Tunisia
1H,15.342779033333333,Goal,Belgium
1H,15.373675633333335,Goal,Tunisia
1H,17.166479550000002,Goal,Tunisia
1H,17.190602333333334,Goal,Belgium
1H,47.980014983333334,Goal,Belgium
1H,48.014532700000004,Goal,Tunisia
2H,50.62803708333333,Goal,Belgium
2H,50.653697816666664,Goal,Tunisia
2H,89.30022945,Goal,Belgium
2H,89.31590423333333,Goal,Tunisia
2H,92.41915338333334,Goal,Tunisia
2H,92.44439305,Goal,Belgium
1H,7.831562916666667,Goal,England
1H,7.890780183333334,Goal,Panama
1H,9.637301183333333,Yellow_Card,Panama
1H,21.609312900000003,Goal,England
1H,21.64481023333333,Goal,Panama
1H,22.696615899999998,Yellow_Card,England
1H,35.18065883333334,Goal,England
1H,35.21915321666667,Goal,Panama
1H,39.26906366666666,Goal,England
1H,39.295364299999996,Goal,Panama
1H,43.895221066666664,Yellow_Card,Panama
1H,45.27928336666666,Goal,England
1H,45.31879935,Goal,Panama
2H,61.091678,Goal,England
2H,61.16470210000001,Goal,Panama
2H,71.41222406666668,Yellow_Card,Panama
2H,77.26087323333333,Goal,Panama
2H,77.28789355,Goal,England
1H,18.80737785,Yellow_Card,Belgium
1H,32.0569018,Yellow_Card,Belgium
2H,50.107870383333335,Goal,Belgium
2H,50.125244716666664,Goal,England
1H,32.73622945,Goal,Tunisia
1H,43.293176833333334,Yellow_Card,Tunisia
2H,50.268969983333335,Goal,Tunisia
2H,50.29124425,Goal,Panama
2H,65.33969015,Goal,Tunisia
2H,65.3616839,Goal,Panama
2H,70.61716515,Yellow_Card,Tunisia
2H,77.43073793333333,Yellow_Card,Panama
2H,78.71591891666667,Yellow_Card,Panama
2H,91.93753308333334,Yellow_Card,Tunisia
2H,95.43456160000001,Yellow_Card,Panama
1H,11.231893316666666,Yellow_Card,Poland
1H,37.026738916666666,Goal,Poland
2H,48.273717016666666,Yellow_Card,Senegal
2H,59.969679600000006,Goal,Senegal
2H,60.01441631666667,Goal,Poland
2H,71.25358566666667,Yellow_Card,Senegal
2H,85.69069424999999,Goal,Poland
2H,85.71045618333332,Goal,Senegal
1H,2.8563555499999995,Red_Card,Colombia
1H,5.2727908,Goal,Japan
1H,5.29349645,Goal,Colombia
1H,38.18431353333334,Goal,Colombia
1H,38.228983066666665,Goal,Japan
2H,63.65734021666667,Yellow_Card,Colombia
2H,72.67122296666666,Goal,Japan
2H,72.70136183333334,Goal,Colombia
2H,85.18268518333332,Yellow_Card,Colombia
2H,93.20558848333334,Yellow_Card,Japan
1H,39.097294016666666,Goal,Colombia
1H,39.101234133333335,Goal,Poland
2H,60.313254099999995,Yellow_Card,Poland
2H,69.07726819999999,Goal,Colombia
2H,69.09602620000001,Goal,Poland
2H,74.7489329,Goal,Colombia
2H,74.76694593333333,Goal,Poland
2H,84.0335054,Yellow_Card,Poland
1H,10.973518100000001,Goal,Senegal
1H,10.988094999999998,Goal,Japan
1H,33.36750795,Goal,Japan
1H,33.40160303333334,Goal,Senegal
2H,58.0679542,Yellow_Card,Senegal
2H,67.17276171666667,Yellow_Card,Japan
2H,70.44401466666666,Goal,Senegal
2H,70.46527578333333,Goal,Japan
2H,77.57245403333333,Goal,Japan
2H,77.6087947,Goal,Senegal
2H,89.15523153333334,Yellow_Card,Senegal
2H,90.15086173333334,Yellow_Card,Senegal
2H,93.5781418,Yellow_Card,Japan
2H,58.999806516666666,Goal,Poland
2H,59.03878456666666,Goal,Japan
2H,65.4567752,Yellow_Card,Japan
1H,44.247817016666666,Yellow_Card,Colombia
2H,50.129089,Yellow_Card,Senegal
2H,73.63741965,Goal,Colombia
2H,73.67739979999999,Goal,Senegal
1H,6.722341016666666,Goal,Uruguay
1H,6.748087583333334,Goal,Portugal
2H,54.27080733333333,Goal,Portugal
2H,54.29173456666666,Goal,Uruguay
2H,61.18216151666667,Goal,Uruguay
2H,61.210689349999996,Goal,Portugal
2H,92.91204826666667,Yellow_Card,Portugal
1H,10.641631833333333,Yellow_Card,Argentina
1H,12.68816095,Goal,France
1H,12.715268316666668,Goal,Argentina
1H,18.38248701666667,Yellow_Card,Argentina
1H,40.70306811666667,Goal,Argentina
1H,40.728789533333334,Goal,France
1H,42.334624383333335,Yellow_Card,Argentina
2H,47.60415573333333,Goal,Argentina
2H,47.60985088333334,Goal,France
2H,48.93261566666667,Yellow_Card,Argentina
2H,56.802698616666675,Goal,France
2H,56.83847568333334,Goal,Argentina
2H,63.14052346666667,Goal,France
2H,63.17839645000001,Goal,Argentina
2H,67.8224228,Goal,France
2H,67.85498898333333,Goal,Argentina
2H,71.40211638333334,Yellow_Card,France
2H,71.99260613333333,Yellow_Card,France
2H,92.05920255,Goal,Argentina
2H,92.06633696666665,Goal,France
2H,92.70210123333334,Yellow_Card,Argentina
2H,92.88047298333333,Yellow_Card,France
1H,11.078189516666667,Goal,Russia
1H,39.30944983333333,Yellow_Card,Spain
1H,40.93108611666666,Goal,Russia
1H,40.9842469,Goal,Spain
2H,53.17737913333334,Yellow_Card,Russia
2H,70.29017656666667,Yellow_Card,Russia
P,0.3556164666666518,Goal,Spain
P,0.39085071666665194,Goal,Russia
P,1.0214345000000018,Goal,Russia
P,1.0613826166666815,Goal,Spain
P,1.6898656666666587,Goal,Spain
P,1.7112546333333436,Goal,Russia
P,2.393060216666678,Goal,Russia
P,2.4296666666666775,Goal,Spain
P,3.6752297499999864,Goal,Russia
P,3.7086558500000137,Goal,Spain
P,4.297645716666678,Goal,Spain
P,4.335022266666662,Goal,Russia
P,4.929466033333331,Goal,Russia
P,4.972204583333345,Goal,Spain
1H,0.9358062999999996,Goal,Denmark
1H,0.9824853833333331,Goal,Croatia
1H,3.6425102,Goal,Croatia
1H,3.6694802999999996,Goal,Denmark
E2,8.611640433333331,Yellow_Card,Denmark
P,2.4808359333333403,Goal,Denmark
P,2.5110782499999913,Goal,Croatia
P,3.2105041333333246,Goal,Croatia
P,3.243878166666673,Goal,Denmark
